Order ID,Order Date,Customer ID,Country,State,Product ID,Product Name,Sales Channel,Quantity,Price,Profit,Revenue,Region
IN-2023-34287,24/01/2023,BM-42300,United States,Washington,OFF-SH-419355,Shirts,Online Store,5,25.19,41.2,125.95,West
IN-2022-32809,11/06/2021,ZX-21098,United States,West Virginia,OFF-SP-394780,Sports Bras,Pop-ups & Events,2,30.68,19.2,61.36,South
IN-2023-69123,05/01/2023,ES-85539,United States,Wisconsin,OFF-LE-335683,Leggings,Retail Stores,5,41.77,72.52,208.85,Midwest
IN-2023-64820,13/02/2023,FJ-94096,United States,Wyoming,OFF-TA-386735,Tank Tops,Retail Stores,3,20.27,22.63,60.81,West
IN-2023-82147,31/12/2023,UO-24835,United States,Alabama,OFF-LE-116005,Leggings,Pop-ups & Events,3,41.74,36.76,125.22,South
IN-2022-37203,06/02/2021,PW-86788,United States,District of Columbia,OFF-SH-888898,Shirts,Pop-ups & Events,4,25.84,32.28,103.36,West
IN-2024-31754,25/06/2024,LH-27410,United States,Arizona,OFF-YO-648307,Yoga Mats,Retail Stores,3,50.02,47.02,150.06,West
IN-2022-65049,11/12/2021,UO-18673,United States,Arkansas,OFF-JA-718140,Jackets,Marketplaces,4,97.79,101.14,391.16,South
IN-2022-71014,15/06/2021,ON-51067,United States,California,OFF-TA-838102,Tank Tops,Marketplaces,1,20.21,5.04,20.21,West
IN-2024-21544,10/08/2024,KE-64621,United States,Colorado,OFF-JA-711400,Jackets,Pop-ups & Events,2,103.26,64.66,206.52,West
IN-2023-77794,17/07/2023,DK-28646,United States,Connecticut,OFF-TA-384256,Tank Tops,Marketplaces,5,20.97,38.02,104.85,Northeast
IN-2023-15604,06/12/2023,QT-76895,United States,Delaware,OFF-BA-356336,Backpacks,Pop-ups & Events,2,69.47,33.84,138.94,South
IN-2022-76516,24/03/2021,WB-83775,United States,Florida,OFF-YO-752424,Yoga Mats,Marketplaces,1,51.11,19.44,51.11,South
IN-2022-55829,20/05/2021,AT-83496,United States,Georgia,OFF-SP-324636,Sports Bras,Pop-ups & Events,1,30.86,11.65,30.86,South
IN-2022-91269,08/07/2021,OL-88393,United States,Hawaii,OFF-LE-488714,Leggings,Retail Stores,2,39,15.94,78,West
IN-2024-75629,10/05/2024,LR-85995,United States,Idaho,OFF-JA-937685,Jackets,Online Store,1,97.24,24.81,97.24,West
IN-2022-57890,23/05/2021,SR-83731,United States,Illinois,OFF-JA-884267,Jackets,Marketplaces,5,102.63,123.1,513.15,Midwest
IN-2023-18495,31/12/2023,AY-80316,United States,Indiana,OFF-JA-166368,Jackets,Marketplaces,1,99.89,27.62,99.89,Midwest
IN-2022-54921,18/11/2022,TW-88064,United States,Iowa,OFF-SH-475420,Shirts,Pop-ups & Events,4,25.23,32.06,100.92,Midwest
IN-2024-76703,05/03/2024,RR-72237,United States,Kansas,OFF-LE-595119,Leggings,Online Store,5,39.78,42.24,198.9,Midwest
IN-2024-48441,15/09/2024,JC-25583,United States,Kentucky,OFF-SP-890584,Sports Bras,Retail Stores,4,31.01,31.7,124.04,South
IN-2024-43041,28/01/2024,YV-68767,United States,Louisiana,OFF-SN-934974,Sneakers,Pop-ups & Events,4,82.24,122.62,328.96,South
IN-2022-61336,15/10/2022,TF-37130,United States,Maine,OFF-SP-399542,Sports Bras,Pop-ups & Events,5,30.84,43.13,154.2,Northeast
IN-2024-72047,14/06/2024,DP-75594,United States,Maryland,OFF-BA-589762,Backpacks,Pop-ups & Events,5,72.7,101.07,363.5,South
IN-2023-19307,16/12/2023,LO-26866,United States,Massachusetts,OFF-LE-612841,Leggings,Marketplaces,2,40.6,19.64,81.2,Northeast
IN-2024-97992,12/10/2024,QO-37055,United States,Michigan,OFF-LE-183752,Leggings,Marketplaces,2,40.29,17.32,80.58,Midwest
IN-2022-14964,14/09/2022,UP-28477,United States,Minnesota,OFF-SO-601813,Socks,Online Store,1,10.06,3.43,10.06,Midwest
IN-2024-65059,26/12/2024,WP-28261,United States,Mississippi,OFF-SH-398475,Shirts,Online Store,3,24.26,26.45,72.78,South
IN-2023-61602,07/03/2023,YN-62265,United States,Missouri,OFF-BA-448398,Backpacks,Retail Stores,2,70.14,43.65,140.28,Midwest
IN-2024-83250,21/05/2024,HR-59927,United States,Montana,OFF-BA-155860,Backpacks,Retail Stores,3,73.46,74.71,220.38,West
IN-2022-68706,26/04/2022,MD-73414,United States,Nebraska,OFF-SO-736508,Socks,Retail Stores,3,9.95,10.28,29.85,Midwest
IN-2023-37352,04/08/2023,RL-20635,United States,Nevada,OFF-SO-603469,Socks,Marketplaces,1,9.76,3.78,9.76,West
IN-2022-33243,24/12/2022,PI-90648,United States,New Hampshire,OFF-SP-442738,Sports Bras,Retail Stores,5,29.56,39.28,147.8,Northeast
IN-2024-36838,05/03/2024,SE-94273,United States,New Jersey,OFF-SH-289341,Shirts,Online Store,1,24.99,9.95,24.99,Northeast
IN-2024-62363,31/10/2024,JB-60174,United States,New Mexico,OFF-SO-467443,Socks,Pop-ups & Events,4,10.09,16.08,40.36,West
IN-2022-49464,30/08/2022,KJ-18098,United States,New York,OFF-TA-511421,Tank Tops,Marketplaces,3,19.5,17.31,58.5,Northeast
IN-2023-29272,16/03/2023,TZ-56529,United States,North Carolina,OFF-SH-690552,Shirts,Retail Stores,3,24.8,26.05,74.4,South
IN-2023-69470,10/05/2023,QB-12867,United States,North Dakota,OFF-TA-996758,Tank Tops,Pop-ups & Events,4,19.77,19.45,79.08,Midwest
IN-2024-62442,18/02/2024,GD-28602,United States,Ohio,OFF-SH-921863,Shirts,Marketplaces,5,24.99,38.87,124.95,Midwest
IN-2023-45810,16/10/2023,GZ-17845,United States,Oklahoma,OFF-SN-148522,Sneakers,Marketplaces,4,79.49,98.74,317.96,South
IN-2024-97825,03/06/2024,IL-62633,United States,Oregon,OFF-SH-585382,Shirts,Pop-ups & Events,1,26.05,8.57,26.05,West
IN-2024-75411,07/10/2024,YQ-65394,United States,Pennsylvania,OFF-JA-159678,Jackets,Marketplaces,2,97.4,49.44,194.8,Northeast
IN-2024-99988,05/09/2024,LQ-84084,United States,Rhode Island,OFF-SH-408954,Shirts,Retail Stores,2,26.17,19.17,52.34,Northeast
IN-2024-37442,15/07/2024,IH-16835,United States,South Carolina,OFF-SN-737110,Sneakers,Marketplaces,4,81.81,114.42,327.24,South
IN-2022-61383,14/09/2022,CR-87582,United States,South Dakota,OFF-SO-755851,Socks,Retail Stores,1,10.5,3.73,10.5,Midwest
IN-2022-93854,28/03/2022,HH-16985,United States,Tennessee,OFF-BA-340988,Backpacks,Pop-ups & Events,5,69.43,91.64,347.15,South
IN-2024-26817,05/02/2024,PM-73264,United States,Texas,OFF-YO-501758,Yoga Mats,Retail Stores,5,50.41,83.08,252.05,South
IN-2022-59626,14/09/2022,FI-75649,United States,Utah,OFF-LE-216479,Leggings,Online Store,1,41.09,11.6,41.09,West
IN-2022-79765,17/02/2022,RC-22716,United States,Vermont,OFF-LE-611870,Leggings,Marketplaces,1,41.45,15.87,41.45,Northeast
IN-2023-41694,06/05/2023,OT-83762,United States,Virginia,OFF-SH-887895,Shirts,Pop-ups & Events,3,25.21,20.13,75.63,South
IN-2022-92455,19/12/2022,AP-38570,United States,Washington,OFF-SH-618825,Shirts,Online Store,1,24.61,6.57,24.61,West
IN-2023-60247,19/12/2023,NX-25980,United States,West Virginia,OFF-TA-786487,Tank Tops,Marketplaces,1,19.59,5.78,19.59,South
IN-2023-49577,03/01/2023,FG-52507,United States,Wisconsin,OFF-SP-902196,Sports Bras,Online Store,4,29.35,41.7,117.4,Midwest
IN-2022-31860,05/11/2022,HW-86071,United States,Wyoming,OFF-YO-849194,Yoga Mats,Pop-ups & Events,3,51.02,41.01,153.06,West
IN-2023-26869,13/07/2023,UV-47382,United States,Alabama,OFF-TA-571730,Tank Tops,Online Store,5,20.29,38.23,101.45,South
IN-2023-45101,16/08/2023,OJ-17901,United States,District of Columbia,OFF-JA-937606,Jackets,Pop-ups & Events,5,98.25,174.8,491.25,West
IN-2023-86625,08/12/2023,KL-86831,United States,Arizona,OFF-LE-502918,Leggings,Pop-ups & Events,5,40.79,51.36,203.95,West
IN-2024-68332,14/06/2024,GA-53867,United States,Arkansas,OFF-LE-634398,Leggings,Marketplaces,5,41.49,57.71,207.45,South
IN-2022-78921,25/03/2022,FM-11840,United States,California,OFF-JA-596352,Jackets,Pop-ups & Events,5,104.59,137.19,522.95,West
IN-2023-61462,23/11/2023,ZE-19526,United States,Colorado,OFF-SO-964972,Socks,Pop-ups & Events,3,10.26,12.12,30.78,West
IN-2024-91947,24/02/2024,SC-38398,United States,Connecticut,OFF-SP-593212,Sports Bras,Marketplaces,1,30.06,9.2,30.06,Northeast
IN-2023-48588,15/02/2023,AB-67104,United States,Delaware,OFF-BA-807624,Backpacks,Retail Stores,3,68.71,70.64,206.13,South
IN-2024-68953,01/09/2024,MD-63237,United States,Florida,OFF-SH-183585,Shirts,Marketplaces,5,25.42,34.52,127.1,South
IN-2024-71075,04/03/2024,AS-43751,United States,Georgia,OFF-SO-783383,Socks,Marketplaces,1,10.23,3.38,10.23,South
IN-2023-30768,05/03/2023,XA-69030,United States,Hawaii,OFF-TA-928584,Tank Tops,Marketplaces,5,20.36,29.74,101.8,West
IN-2023-97090,04/02/2023,AZ-74101,United States,Idaho,OFF-LE-956136,Leggings,Online Store,3,40.08,38.25,120.24,West
IN-2022-10663,18/08/2022,MB-26067,United States,Illinois,OFF-LE-671124,Leggings,Marketplaces,2,38.95,18.49,77.9,Midwest
IN-2022-86026,04/03/2022,PD-39231,United States,Indiana,OFF-SO-743300,Socks,Online Store,2,9.76,4.28,19.52,Midwest
IN-2023-48194,26/05/2023,KZ-69986,United States,Iowa,OFF-SP-153314,Sports Bras,Marketplaces,2,29.71,20.1,59.42,Midwest
IN-2024-34588,06/11/2024,AO-53955,United States,Kansas,OFF-SN-501336,Sneakers,Marketplaces,2,80.86,42.94,161.72,Midwest
IN-2023-57392,01/03/2023,AL-23934,United States,Kentucky,OFF-TA-269694,Tank Tops,Pop-ups & Events,3,19.79,20.41,59.37,South
IN-2024-61736,30/08/2024,ZB-75598,United States,Louisiana,OFF-SP-737913,Sports Bras,Online Store,4,29.44,45.42,117.76,South
IN-2024-87743,26/10/2024,AG-20739,United States,Maine,OFF-YO-964458,Yoga Mats,Marketplaces,1,51.91,12.42,51.91,Northeast
IN-2022-61082,24/04/2022,KQ-34376,United States,Maryland,OFF-TA-106079,Tank Tops,Online Store,3,20.49,16.21,61.47,South
IN-2024-94130,03/10/2024,SK-92208,United States,Massachusetts,OFF-TA-770506,Tank Tops,Online Store,3,20.12,21.45,60.36,Northeast
IN-2024-37173,29/06/2024,EG-66282,United States,Michigan,OFF-SO-209836,Socks,Pop-ups & Events,3,9.91,8.87,29.73,Midwest
IN-2022-46451,12/06/2022,VN-14525,United States,Minnesota,OFF-SO-803907,Socks,Retail Stores,1,9.93,3.04,9.93,Midwest
IN-2023-39422,11/09/2023,YG-25583,United States,Mississippi,OFF-YO-787224,Yoga Mats,Marketplaces,4,52.15,74.32,208.6,South
IN-2023-77857,09/06/2023,HT-82870,United States,Missouri,OFF-JA-285190,Jackets,Marketplaces,3,102.38,102.15,307.14,Midwest
IN-2022-45385,27/12/2022,AB-74043,United States,Montana,OFF-LE-403565,Leggings,Marketplaces,1,39.05,11.47,39.05,West
IN-2022-37202,10/01/2022,GO-34963,United States,Nebraska,OFF-BA-837215,Backpacks,Pop-ups & Events,5,72.23,92.68,361.15,Midwest
IN-2023-48830,10/06/2023,LW-86371,United States,Nevada,OFF-TA-773834,Tank Tops,Retail Stores,3,19.55,16.29,58.65,West
IN-2023-56768,17/09/2023,OR-39993,United States,New Hampshire,OFF-SP-641266,Sports Bras,Marketplaces,3,31.02,33.41,93.06,Northeast
IN-2022-69717,13/07/2022,DE-17305,United States,New Jersey,OFF-LE-766988,Leggings,Pop-ups & Events,1,41.76,16.21,41.76,Northeast
IN-2022-95898,15/02/2022,CZ-28454,United States,New Mexico,OFF-BA-878172,Backpacks,Retail Stores,2,68.7,51.08,137.4,West
IN-2023-79152,27/02/2023,ME-57309,United States,New York,OFF-SH-356924,Shirts,Online Store,5,24.71,35.38,123.55,Northeast
IN-2024-95483,19/11/2024,XG-98323,United States,North Carolina,OFF-LE-686189,Leggings,Retail Stores,1,40.71,10.58,40.71,South
IN-2023-53577,28/07/2023,KC-50342,United States,North Dakota,OFF-SP-650263,Sports Bras,Marketplaces,1,29.83,8.52,29.83,Midwest
IN-2023-49726,14/12/2023,IW-35453,United States,Ohio,OFF-LE-599374,Leggings,Marketplaces,3,41.57,30.9,124.71,Midwest
IN-2022-13471,29/12/2022,AR-43485,United States,Oklahoma,OFF-SH-627654,Shirts,Retail Stores,2,25.6,12.15,51.2,South
IN-2023-55397,18/04/2023,TE-75777,United States,Oregon,OFF-LE-597681,Leggings,Marketplaces,1,41.94,11.91,41.94,West
IN-2024-33827,13/03/2024,TY-59406,United States,Pennsylvania,OFF-SH-441396,Shirts,Marketplaces,4,25.54,25.41,102.16,Northeast
IN-2022-32826,12/11/2022,GU-61991,United States,Rhode Island,OFF-SO-406684,Socks,Online Store,4,10.44,12.15,41.76,Northeast
IN-2024-11263,06/02/2024,LP-47683,United States,South Carolina,OFF-LE-146372,Leggings,Online Store,2,39.28,27.06,78.56,South
IN-2024-17078,18/11/2024,BX-50195,United States,South Dakota,OFF-LE-263084,Leggings,Online Store,2,39.42,25.44,78.84,Midwest
IN-2024-63344,10/05/2024,WC-51298,United States,Tennessee,OFF-LE-578558,Leggings,Online Store,5,41.07,68.7,205.35,South
IN-2022-10666,27/09/2022,NM-44406,United States,Texas,OFF-SN-207829,Sneakers,Online Store,1,83.43,22.47,83.43,South
IN-2023-10452,27/07/2023,AE-24564,United States,Utah,OFF-YO-489769,Yoga Mats,Retail Stores,3,50.29,30.25,150.87,West
IN-2022-31618,18/08/2022,SA-83268,United States,Vermont,OFF-LE-411266,Leggings,Online Store,5,41.24,43.43,206.2,Northeast
IN-2023-14371,31/05/2023,RA-28632,United States,Virginia,OFF-TA-594602,Tank Tops,Pop-ups & Events,2,20.39,14.03,40.78,South
IN-2024-29815,28/12/2024,QI-78146,United States,Washington,OFF-SN-774979,Sneakers,Marketplaces,2,80.74,56.29,161.48,West
IN-2024-40848,25/10/2024,PD-84334,United States,West Virginia,OFF-BA-717474,Backpacks,Pop-ups & Events,1,72.52,14.98,72.52,South
IN-2024-73624,12/07/2024,NO-58656,United States,Wisconsin,OFF-SH-681549,Shirts,Online Store,4,24.88,26.11,99.52,Midwest
IN-2023-48434,03/03/2023,OG-39850,United States,Wyoming,OFF-SH-211782,Shirts,Online Store,3,24.84,22.22,74.52,West
IN-2022-72882,08/02/2022,PT-34482,United States,Alabama,OFF-JA-206731,Jackets,Retail Stores,4,103.77,145.42,415.08,South
IN-2024-83777,19/01/2024,XY-51540,United States,District of Columbia,OFF-SN-831613,Sneakers,Pop-ups & Events,2,79.31,59.32,158.62,West
IN-2022-79627,12/07/2022,IM-35660,United States,Arizona,OFF-SP-999198,Sports Bras,Pop-ups & Events,2,29.86,20,59.72,West
IN-2023-42805,05/07/2023,MC-88356,United States,Arkansas,OFF-YO-915084,Yoga Mats,Pop-ups & Events,1,48.53,18.58,48.53,South
IN-2023-48818,15/10/2023,KO-71462,United States,California,OFF-TA-144922,Tank Tops,Retail Stores,3,20.32,13.99,60.96,West
IN-2023-64595,30/03/2023,AE-23389,United States,Colorado,OFF-SN-486149,Sneakers,Pop-ups & Events,3,82.87,97.69,248.61,West
IN-2022-72463,11/06/2022,OL-49201,United States,Connecticut,OFF-SN-581677,Sneakers,Retail Stores,1,79.11,19.29,79.11,Northeast
IN-2024-22282,26/03/2024,DP-79758,United States,Delaware,OFF-SO-352219,Socks,Marketplaces,5,10.15,14.97,50.75,South
IN-2024-80097,29/01/2024,MQ-70796,United States,Florida,OFF-TA-701583,Tank Tops,Pop-ups & Events,5,19.63,38.25,98.15,South
IN-2022-87538,12/08/2022,BE-86869,United States,Georgia,OFF-SP-691387,Sports Bras,Marketplaces,1,30.83,8,30.83,South
IN-2023-97451,20/02/2023,PM-60330,United States,Hawaii,OFF-LE-477150,Leggings,Online Store,4,39.23,32.46,156.92,West
IN-2024-46529,20/10/2024,PP-37613,United States,Idaho,OFF-TA-153758,Tank Tops,Retail Stores,5,20.9,27.7,104.5,West
IN-2023-25837,25/04/2023,GA-94998,United States,Illinois,OFF-SP-230823,Sports Bras,Marketplaces,3,30.74,33.26,92.22,Midwest
IN-2023-21594,27/06/2023,ND-30287,United States,Indiana,OFF-JA-597230,Jackets,Retail Stores,3,103.01,81.06,309.03,Midwest
IN-2022-33499,19/02/2022,SI-82169,United States,Iowa,OFF-TA-243399,Tank Tops,Online Store,2,19.95,8.16,39.9,Midwest
IN-2022-25094,29/03/2022,OS-52032,United States,Kansas,OFF-SN-995928,Sneakers,Retail Stores,1,82.2,18.33,82.2,Midwest
IN-2023-16297,28/03/2023,GO-29684,United States,Kentucky,OFF-SH-903893,Shirts,Pop-ups & Events,1,25.39,9.23,25.39,South
IN-2023-49001,30/05/2023,FI-11751,United States,Louisiana,OFF-SO-172858,Socks,Pop-ups & Events,3,10.13,6.4,30.39,South
IN-2024-34057,10/11/2024,XS-84409,United States,Maine,OFF-TA-556484,Tank Tops,Retail Stores,1,20.42,5.03,20.42,Northeast
IN-2024-63354,29/06/2024,SJ-44945,United States,Maryland,OFF-TA-453836,Tank Tops,Pop-ups & Events,4,20.56,29.91,82.24,South
IN-2022-79671,11/07/2022,DR-71754,United States,Massachusetts,OFF-TA-822159,Tank Tops,Online Store,3,20.29,18.17,60.87,Northeast
IN-2022-88384,14/06/2022,YL-91423,United States,Michigan,OFF-YO-546070,Yoga Mats,Marketplaces,1,51.81,13.9,51.81,Midwest
IN-2022-28895,21/11/2022,GZ-74095,United States,Minnesota,OFF-SO-444807,Socks,Pop-ups & Events,4,10.25,14.36,41,Midwest
IN-2022-42941,19/04/2022,ST-60506,United States,Mississippi,OFF-JA-358817,Jackets,Marketplaces,1,99.37,20.91,99.37,South
IN-2024-56901,06/08/2024,LC-38750,United States,Missouri,OFF-JA-554134,Jackets,Retail Stores,1,100.69,20.31,100.69,Midwest
IN-2023-83798,04/11/2023,WL-80379,United States,Montana,OFF-JA-509644,Jackets,Online Store,5,98.89,142.8,494.45,West
IN-2024-20410,10/11/2024,VF-88340,United States,Nebraska,OFF-YO-912416,Yoga Mats,Online Store,4,48.75,77.46,195,Midwest
IN-2022-46636,10/04/2022,CM-11849,United States,Nevada,OFF-SP-821696,Sports Bras,Online Store,2,31,20.83,62,West
IN-2024-49866,27/04/2024,IC-13238,United States,New Hampshire,OFF-LE-557270,Leggings,Pop-ups & Events,4,38.97,53.59,155.88,Northeast
IN-2024-63118,14/11/2024,MR-97322,United States,New Jersey,OFF-SO-923529,Socks,Pop-ups & Events,5,10.06,15.19,50.3,Northeast
IN-2022-32696,01/10/2022,EF-21527,United States,New Mexico,OFF-YO-186267,Yoga Mats,Marketplaces,4,51.67,44.79,206.68,West
IN-2022-59784,15/11/2022,VT-62459,United States,New York,OFF-SP-398158,Sports Bras,Online Store,4,31.04,49.43,124.16,Northeast
IN-2024-43438,11/05/2024,CS-77828,United States,North Carolina,OFF-SH-292500,Shirts,Online Store,5,25.1,36.3,125.5,South
IN-2023-45297,07/12/2023,PY-92959,United States,North Dakota,OFF-SN-114242,Sneakers,Pop-ups & Events,2,81.55,50.73,163.1,Midwest
IN-2022-65079,03/08/2022,CF-74353,United States,Ohio,OFF-LE-943855,Leggings,Online Store,3,40.88,43.09,122.64,Midwest
IN-2022-71071,27/04/2022,OQ-94669,United States,Oklahoma,OFF-SP-942301,Sports Bras,Online Store,3,29.61,25.55,88.83,South
IN-2024-18274,07/10/2024,VT-81520,United States,Oregon,OFF-SO-313872,Socks,Pop-ups & Events,5,10.47,14.81,52.35,West
IN-2022-21640,15/04/2022,GM-96587,United States,Pennsylvania,OFF-YO-457685,Yoga Mats,Online Store,4,49.33,74.29,197.32,Northeast
IN-2022-88763,28/05/2022,CI-15844,United States,Rhode Island,OFF-SO-433228,Socks,Online Store,1,10.19,2.81,10.19,Northeast
IN-2022-36537,20/03/2022,AQ-91975,United States,South Carolina,OFF-SH-617623,Shirts,Marketplaces,4,24.76,29.7,99.04,South
IN-2023-31607,21/10/2023,UQ-54647,United States,South Dakota,OFF-SH-207137,Shirts,Pop-ups & Events,2,26.21,12.41,52.42,Midwest
IN-2023-36901,05/10/2023,IL-18604,United States,Tennessee,OFF-TA-152165,Tank Tops,Marketplaces,2,19.65,11.81,39.3,South
IN-2024-83960,28/05/2024,VT-26143,United States,Texas,OFF-SN-686078,Sneakers,Pop-ups & Events,4,78.49,97.13,313.96,South
IN-2022-80179,18/11/2022,JC-76148,United States,Utah,OFF-JA-529473,Jackets,Online Store,1,100.49,21.42,100.49,West
IN-2024-27875,16/10/2024,AW-89153,United States,Vermont,OFF-LE-814095,Leggings,Online Store,1,39.22,12.91,39.22,Northeast
IN-2023-51796,07/12/2023,LH-39660,United States,Virginia,OFF-JA-260184,Jackets,Online Store,2,101.68,67.71,203.36,South
IN-2023-41300,02/06/2023,GO-87485,United States,Washington,OFF-YO-949205,Yoga Mats,Retail Stores,2,49.34,34.21,98.68,West
IN-2024-57322,15/04/2024,FY-61366,United States,West Virginia,OFF-JA-278884,Jackets,Marketplaces,4,101,109.61,404,South
IN-2022-74036,13/09/2022,QW-30536,United States,Wisconsin,OFF-SP-564448,Sports Bras,Pop-ups & Events,1,31.1,9.31,31.1,Midwest
IN-2023-35155,16/04/2023,UL-54399,United States,Wyoming,OFF-JA-325172,Jackets,Marketplaces,2,99.59,73.49,199.18,West
IN-2024-64803,18/02/2024,YW-68808,United States,Alabama,OFF-SN-776497,Sneakers,Online Store,5,81.32,104.38,406.6,South
IN-2024-63780,25/12/2024,GQ-66873,United States,District of Columbia,OFF-LE-762941,Leggings,Pop-ups & Events,3,41.94,34,125.82,West
IN-2024-46000,16/02/2024,JH-82819,United States,Arizona,OFF-JA-635504,Jackets,Retail Stores,5,102.77,199.54,513.85,West
IN-2022-53771,27/09/2022,KC-45782,United States,Arkansas,OFF-LE-787705,Leggings,Marketplaces,2,38.93,19.63,77.86,South
IN-2024-17841,11/04/2024,YB-37275,United States,California,OFF-JA-304327,Jackets,Retail Stores,1,97.68,25.04,97.68,West
IN-2024-74279,14/07/2024,CV-85699,United States,Colorado,OFF-SN-872725,Sneakers,Pop-ups & Events,3,83.95,68.7,251.85,West
IN-2023-23407,14/07/2023,VH-34516,United States,Connecticut,OFF-SP-441114,Sports Bras,Marketplaces,4,30.64,37.52,122.56,Northeast
IN-2022-29789,01/07/2022,WK-85096,United States,Delaware,OFF-SP-501968,Sports Bras,Online Store,4,30.32,41.57,121.28,South
IN-2024-59993,21/11/2024,BU-14777,United States,Florida,OFF-YO-243183,Yoga Mats,Pop-ups & Events,5,48.5,53.55,242.5,South
IN-2024-16322,29/09/2024,AN-28561,United States,Georgia,OFF-SH-121750,Shirts,Pop-ups & Events,1,24.74,6.06,24.74,South
IN-2022-99429,26/01/2022,UE-33852,United States,Hawaii,OFF-SP-219806,Sports Bras,Pop-ups & Events,2,30.7,19.52,61.4,West
IN-2023-28349,11/09/2023,JG-59862,United States,Idaho,OFF-SO-503606,Socks,Retail Stores,2,10.49,7.52,20.98,West
IN-2024-80924,24/10/2024,NF-17363,United States,Illinois,OFF-SH-294292,Shirts,Online Store,2,24.8,14.71,49.6,Midwest
